Type,Residuals
Test,-200.86342850743313
Test,-133.01959741229803
Test,-331.6803141820292
Test,770.7223112121865
Test,-500.6199282164421
Test,470.4358822246513
Test,-649.9626539199453
Test,124.627118449911
Test,-850.6962221047215
Test,-266.72373661318125
Test,-42.64929149535237
Test,-39.26717423120863
Test,372.3694964028891
Test,-14.84702891477582
Test,-473.6823404001625
Test,889.4998392369453
Test,525.8679794308446
Test,-10.280033059985726
Test,-74.40349155644071
Test,417.2602150657167
Test,112.56439924121878
Test,445.0815861813171
Test,-153.62601878606074
Test,-618.3309291448568
Test,-22.956060212656666
Test,117.77291660441188
Test,-457.4629341994678
Test,-655.8939430186037
Test,629.0598766840703
Test,442.01925005895646
Test,-513.6264305815694
Test,-543.2159205235876
Test,-231.5569442098622
Test,30.49698298200019
Test,-534.5737404047668
Test,285.46785655908207
Test,-249.65955114969984
Test,305.15165192356926
Test,-102.06753550714711
Test,-389.7855362963128
Test,110.69194142544802
Test,-415.3209939678636
Test,-84.36551012870405
Test,-92.39510934448845
Test,680.1745082638918
Test,186.24381321431065
Test,-164.64790457453182
Test,133.63952612437424
Test,-94.62672238985579
Test,-580.2575006172465
Test,89.24413695329258
Test,80.79023511460491
Test,445.1552202857242
Test,-558.1208892128725
Test,-161.6621532810259
Test,-170.38552131926917
Test,175.4428881760432
Test,91.8040889684853
Test,404.057589161398
Test,158.65635543528788
Test,-65.39160360440292
Test,390.7545345820763
Test,-458.89433147368254
Test,477.27219526720546
Test,508.59435448270506
Test,-55.93789658546484
Test,117.27993254325702
Test,167.3012241800743
Test,736.7856676328956
Test,-369.21389094323604
Test,-144.15901475819464
Test,-402.82916349133484
Test,416.0969715132733
Test,1069.8735981572536
Test,-651.441723643471
Test,33.40993785672981
Test,-103.61927651583756
Test,130.73183258426707
Test,957.6216346073888
Test,111.28741555229499
Test,37.36322435994225
Test,135.06553791033002
Test,-99.51771435786577
Test,323.2775128188623
Test,167.2591881502267
Test,-175.75663818707835
Test,-566.9911660782554
Test,-404.9906676008395
Test,35.54991040359346
Test,-1193.245430806841
Test,490.9417948386872
Test,72.51453682068586
Test,-285.8029264243405
Test,-204.30790212638567
Test,711.940639985376
Test,364.2138540096057
Test,228.7150953312248
Test,-162.53958637116102
Test,166.55293736787644
Test,344.3749642578405
Test,245.96457099227246
Test,39.09107883915203
Test,-533.0301327152592
Test,-184.92275176252497
Test,208.06492344563594
Test,366.14255298841454
Test,89.33207027094068
Test,-529.2432950513298
Test,240.8871386878791
Test,545.5903197946327
Test,235.1088108964359
Test,152.65818297861188
Test,588.84697552332
Test,-8.058044575765962
Test,559.0347339271066
Test,-848.0798190999922
Test,-216.89979713278444
Test,-447.3222498123905
Test,840.6340653322368
Test,-301.5289167504634
Test,410.9014814895472
Test,865.4411778823269
Test,135.98959715187266
Test,610.5453299110559
Test,36.882721027737716
Test,321.5445507976392
Test,968.898048383151
Test,436.5138893169715
Test,-177.65230094994877
Test,-95.69440063821457
Test,330.2598649781994
Test,446.40518527245877
Test,119.93369296272067
Test,-74.89749802772349
Test,-304.2292339067053
Test,-429.1440074662032
Test,-541.2304248492801
Test,-1.7798098076054885
Test,456.1239616770963
Test,471.53826673551157
Test,570.3700012017543
Test,-419.0052729304407
Test,-269.0775641733853
Test,35.53402950925374
Test,512.3028460692931
Test,181.23934992750583
Test,63.90186579615511
Test,164.8393659350695
Test,-394.78158567875107
Test,-391.00157762825256
Test,-299.6444485065931
Test,338.71119330712645
Test,-33.288491907725984
Test,344.9468701367332
Test,50.55558052010747
Test,550.5693943699844
Test,-127.36204605661169
Test,-295.15716319446074
Test,393.5417069088635
Test,-404.8129759743206
Test,605.4212914827476
Test,-81.65913365429697
Test,595.1808730848315
Test,303.6421612414997
Test,-528.168562065528
Test,-250.42529257781916
Test,-488.9712117883573
Test,145.93831687320926
Test,72.91963427087649
Test,438.9543659953815
Test,-262.49719808223017
Test,36.47032958779164
Test,-158.55070376477943
Test,298.36107595102294
Test,400.42382693772197
Test,-397.20346183929723
Test,505.9692002459378
Test,-348.43631421573264
Test,122.14784340280676
Test,299.79603769344067
Test,98.96624753232663
Test,-228.41984692248298
Test,-495.95573732902267
Test,73.18762572837295
Test,-179.29033867191356
Test,-342.8371636842239
Test,-933.0022187747891
Test,-111.46342127414391
Test,339.2798118691353
Test,-304.44885157193494
Test,134.77883806914906
Test,14.04120425646397
Test,230.74367929322034
Test,-726.9012502855403
Test,-279.8948626462552
Test,-138.11140178640107
Test,-77.58806257879678
Test,77.92523024615821
Test,35.19945433979956
Test,479.1384551188821
Test,718.2779682020009
Test,-293.4009416535555
Test,-203.2564916241172
Test,-273.8687911932211
Test,-129.0733795780343
Test,656.3236228254045
